,video,frame,featureName,x,y
2661,11,14,contempt,5.1688433,8.353512
2662,11,15,contempt,5.048335,8.322862
2663,11,16,sad,4.6442237,8.268322
2664,11,17,sad,4.543128,7.8794546
2665,11,18,sad,4.5623527,7.86591
2666,11,19,contempt,4.508807,7.864601
2667,11,20,contempt,4.083931,7.768203
2668,11,21,contempt,3.8748693,7.1257396
2669,11,22,contempt,4.1822696,6.687109
2670,11,23,disgust,4.609694,6.1353908
2671,11,24,disgust,4.6886916,6.067413
2672,11,25,disgust,4.5647383,6.1748924
2673,11,26,disgust,4.6639953,6.083424
2674,11,27,disgust,4.717921,6.0475583
2675,11,28,disgust,4.8144736,6.016895
2676,11,29,disgust,7.5782676,5.2124343
2677,11,30,disgust,7.5979404,5.2268476
2678,11,31,disgust,7.6411023,5.239439
2679,11,32,disgust,7.6038938,5.254195
2680,11,33,disgust,7.585048,5.2803774
2681,11,34,disgust,7.5417533,5.304167
2682,11,35,disgust,7.3381343,5.2687125
2683,11,36,disgust,5.245269,6.446834
2684,11,37,disgust,5.3868556,6.336054
2685,11,38,disgust,5.438464,6.329713
2686,11,39,disgust,6.663012,4.942551
2687,11,40,disgust,6.588968,4.8583508
2688,11,41,disgust,6.566069,4.848951
2689,11,42,disgust,6.482887,4.777628
2690,11,43,disgust,6.589228,4.8627944
2691,11,44,disgust,6.6728706,4.935818
2692,11,45,contempt,9.049145,6.505248
2693,11,46,contempt,9.008037,6.55458
2694,11,47,disgust,5.8629074,7.2347713
2695,11,48,disgust,6.148146,7.0417914
2696,11,49,disgust,6.351794,6.854969
2697,11,50,disgust,7.6655426,5.9124136
2698,11,51,disgust,7.6469383,5.9547777
2699,11,52,disgust,7.6690073,5.9685006
2700,11,53,disgust,7.700462,5.9628634
2701,11,54,disgust,7.6743574,5.938224
2702,11,55,disgust,7.672601,5.9238396
2703,11,56,disgust,7.712859,5.9009137
2704,11,57,contempt,7.7146554,5.8826427
2705,11,58,contempt,7.6973777,5.847666
2706,11,59,contempt,7.724306,5.6621404
2707,11,60,contempt,7.793227,5.3700857
2708,11,61,grin,13.558224,7.0402894
2709,11,62,grin,13.574565,7.0309114
2710,11,63,grin,13.595293,7.013488
2711,11,64,grin,13.574367,7.048487
2712,11,65,grin,13.593884,7.0561705
2713,11,66,grin,13.565767,7.0074854
2714,11,67,contempt,13.512093,7.046086
2715,11,68,contempt,13.519848,7.0269227
2716,11,69,disgust,7.8631105,5.4592347
2717,11,70,disgust,7.74761,5.4904885
2718,11,71,disgust,7.712214,5.4580326
2719,11,72,contempt,7.247129,5.1612287
2720,11,73,contempt,6.90168,5.1032405
2721,11,74,contempt,6.8733635,5.0851717
2722,11,75,contempt,6.868668,5.1049204
2723,11,76,contempt,6.830639,5.1222587
2724,11,77,contempt,6.658535,5.351627
2725,11,78,contempt,5.092015,6.472443
2726,11,79,contempt,4.919371,6.465117
2727,11,80,disgust,4.452848,6.6835413
2728,11,81,pleased,4.113304,6.7722898
2729,11,82,pleased,4.064688,6.776847
2730,11,83,contempt,4.175663,6.8366585
2731,11,84,contempt,4.16401,6.896315
2732,11,85,contempt,4.0204835,7.104363
2733,11,86,contempt,4.020471,7.1070423
2734,11,87,contempt,3.9163058,7.2456164
2735,11,88,contempt,3.934658,7.308055
2736,11,89,disgust,3.883854,7.3016734
2737,11,90,disgust,3.908797,7.32036
2738,11,91,disgust,3.635216,7.3681393
2739,11,92,pleased,3.7681653,7.307042
2740,11,93,angry,4.947992,9.195253
2741,11,94,angry,4.8117247,9.639999
2742,11,95,angry,4.7690663,9.651319
2743,11,96,angry,4.7957845,9.710216
2744,11,97,angry,4.7941003,9.670156
2745,11,98,angry,4.8359094,9.655601
2746,11,99,angry,4.835269,9.685154
2747,11,100,angry,4.8593183,9.657358
2748,11,101,angry,4.90338,9.640136
2749,11,102,angry,4.9697175,9.545165
2750,11,103,angry,4.968723,9.54907
2751,11,104,angry,5.031344,9.536605
2752,11,105,angry,5.307995,9.395471
2753,11,106,angry,5.320428,9.341714
2754,11,107,angry,5.3331795,9.272301
2755,11,108,angry,5.3730526,9.327581
2756,11,109,angry,5.3366666,9.279465
2757,11,110,angry,5.312918,9.24384
2758,11,111,angry,5.292076,9.24167
2759,11,112,angry,5.310811,9.286938
2760,11,113,angry,5.263197,9.274517
2761,13,1,disgust,7.890468,9.653977
2762,13,2,disgust,8.577167,5.616982
2763,13,3,disgust,8.608476,5.586753
2764,13,4,disgust,8.602519,5.5902743
2765,13,5,disgust,8.606209,5.615936
2766,13,6,disgust,8.593839,5.660563
2767,13,7,disgust,8.425433,7.249586
2768,13,8,contempt,8.37355,7.24055
2769,13,9,contempt,8.352358,7.225068
2770,13,10,disgust,8.33806,7.195041
2771,13,11,disgust,8.316282,7.314524
2772,13,12,disgust,8.317549,7.4069614
2773,13,13,disgust,8.48695,7.6129375
2774,13,14,pleased,9.085592,7.394866
2775,13,15,pleased,9.138007,7.437368
2776,13,16,pleased,9.030914,7.3853345
2777,13,17,contempt,8.877693,7.331616
2778,13,18,contempt,8.978425,7.3469834
2779,13,19,contempt,9.0020895,7.4165006
2780,13,20,contempt,9.039259,7.3794265
2781,13,21,contempt,9.0695305,7.4004083
2782,13,22,disgust,9.176529,7.5813174
2783,13,23,disgust,9.145459,7.520416
2784,13,24,disgust,9.103408,7.5149155
2785,13,25,disgust,8.899428,7.362363
2786,13,26,disgust,8.5891485,7.2787485
2787,13,27,pleased,8.3931875,7.1859007
2788,13,28,pleased,8.3241415,7.190555
2789,13,29,upset,8.297418,7.1884317
2790,13,30,sad,8.18051,7.158596
2791,13,31,sad,8.145532,7.0599623
2792,13,32,pleased,8.159647,7.053323
2793,13,33,pleased,8.269997,6.9177346
2794,13,34,pleased,8.170957,7.027413
2795,13,35,pleased,8.104249,6.979167
2796,13,36,pleased,8.008994,6.965501
2797,13,37,pleased,7.964678,6.9647293
2798,13,38,pleased,7.882258,6.948625
2799,13,39,contempt,7.7382736,7.0018563
2800,13,40,pleased,7.64235,7.0442095
2801,13,41,pleased,7.546062,7.1573725
2802,13,42,pleased,8.537995,8.52524
2803,13,43,pleased,8.624983,8.583404
2804,13,44,pleased,8.695848,8.653162
2805,13,45,pleased,8.828944,8.699261
2806,13,46,pleased,8.796028,8.476916
2807,13,47,contempt,6.072204,8.595651
2808,13,48,contempt,6.0946603,8.5637
2809,13,49,contempt,6.1749086,8.409353
2810,13,50,contempt,6.209595,8.263964
2811,13,51,contempt,6.1933703,8.152553
2812,13,52,contempt,6.2270494,8.10315
2813,13,53,contempt,6.27136,7.9577975
2814,13,54,contempt,6.2549324,7.8775177
2815,13,55,contempt,6.400151,7.772894
2816,13,56,contempt,6.336387,7.6446257
2817,13,57,disgust,6.3633265,7.4413934
2818,13,58,disgust,6.4124823,7.399888
2819,13,59,disgust,6.41885,7.392379
2820,13,60,sad,6.351566,7.300224
2821,13,61,contempt,6.3652153,7.2597466
2822,13,62,contempt,6.4319344,7.245896
2823,13,63,pleased,6.348041,7.2512445
2824,13,64,contempt,6.378557,7.193422
2825,13,65,contempt,6.3308535,7.204697
2826,13,66,pleased,6.55844,7.1006136
2827,13,67,disgust,11.255312,7.023022
2828,13,68,disgust,11.227425,7.188201
2829,13,69,disgust,12.119857,6.572281
2830,13,70,disgust,8.202546,7.734664
2831,13,71,disgust,8.1537485,7.722373
2832,13,72,contempt,8.055491,7.7883205
2833,13,73,contempt,8.090246,7.9182553
2834,13,74,contempt,8.117681,8.119765
2835,13,75,pleased,9.281337,7.229376
2836,13,76,grin,8.698149,5.7784266
2837,12,1,disgust,5.7930317,7.8946695
2838,12,2,sad,5.613774,8.04841
2839,12,3,sad,4.3566265,8.474126
2840,12,4,laughing,4.3205876,8.636998
2841,12,5,laughing,4.2061553,8.569724
2842,12,6,sad,4.193253,8.510625
2843,12,7,sad,4.25178,8.403737
2844,12,8,pleased,4.218252,8.293706
2845,12,9,pleased,4.253567,8.235703
2846,12,10,pleased,4.3241444,8.161112
2847,12,11,disgust,4.495646,7.889886
2848,12,12,sad,4.6457386,7.82034
2849,12,13,sad,6.0738106,7.9106874
2850,12,16,pleased,4.5703306,7.855041
2851,12,17,pleased,4.224979,7.908615
2852,12,18,sad,4.4079566,7.9112825
2853,12,19,sad,5.632641,7.961002
2854,12,20,sad,5.758158,7.9565954
2855,12,21,sad,5.7589126,7.931766
2856,12,22,sad,5.7598577,7.8966804
2857,12,23,sad,5.847282,7.831446
2858,12,24,disgust,8.290775,5.919395
2859,12,25,contempt,8.328587,5.9106507
2860,12,26,disgust,8.340224,5.8789487
2861,12,27,disgust,8.342007,5.860735
2862,12,28,disgust,8.348128,5.8613133
2863,12,29,contempt,8.606817,5.653827
2864,12,30,contempt,8.598795,5.6660614
2865,12,31,contempt,8.541043,5.673683
2866,12,32,contempt,8.562484,5.6331944
2867,12,33,contempt,8.590889,5.670621
2868,12,34,pleased,8.54552,5.6912837
2869,12,35,pleased,8.603615,5.7522664
2870,12,36,pleased,8.5753975,5.766497
2871,12,37,pleased,8.379796,5.8478985
2872,12,38,pleased,8.384099,5.855194
2873,12,39,pleased,8.2904215,5.8334394
2874,12,40,angry,8.252521,5.803396
2875,12,41,contempt,8.187436,5.769817
2876,12,42,contempt,8.321106,5.900028
2877,12,43,contempt,11.999236,7.149017
2878,12,44,contempt,12.01134,7.1936255
2879,12,45,contempt,12.012001,7.196185
2880,12,46,disgust,12.00502,7.176746
2881,12,47,disgust,11.959576,7.195202
2882,12,48,disgust,9.11676,6.6610713
2883,12,49,contempt,9.090628,6.645987
2884,12,50,contempt,9.057365,6.6371517
2885,12,51,disgust,11.731689,7.1666627
2886,12,52,disgust,11.455394,6.8756804
2887,12,53,disgust,4.3699293,6.884684
2888,12,54,disgust,4.4573,6.9086394
2889,12,55,disgust,4.6487875,6.7469873
2890,12,56,disgust,4.866467,6.616203
2891,12,57,disgust,4.9639416,6.6118383
2892,12,58,disgust,4.971118,6.6192393
2893,12,59,pleased,5.1263394,6.7612
2894,12,60,pleased,5.091502,6.746449
2895,12,61,pleased,5.0896764,6.7683377
2896,12,62,contempt,3.8515341,6.4436154
2897,12,63,contempt,3.7515152,6.4540844
2898,12,64,contempt,3.6816044,6.4453874
2899,12,65,contempt,3.764628,6.481366
2900,12,66,contempt,3.7883964,6.4980474
2901,12,67,pleased,3.779143,6.4856896
2902,12,68,disgust,3.77424,6.4920325
2903,12,69,contempt,3.7844942,6.4913664
2904,12,70,contempt,3.7699666,6.562881
2905,12,71,contempt,3.8188434,6.544789
2906,12,72,contempt,3.773585,6.5644956
2907,12,73,contempt,3.790619,6.551028
2908,12,74,contempt,3.8210223,6.811299
2909,12,75,contempt,3.6226835,7.3118167
2910,12,76,sad,3.6358335,7.7012997
2911,12,77,sad,3.729906,7.8308516
2912,12,78,sad,3.8919537,7.9574423
2913,12,79,pleased,3.9241421,8.176601
2914,12,80,pleased,3.9179525,8.291502
2915,12,81,pleased,4.146982,8.647968
2916,12,82,contempt,4.18344,8.389344
2917,12,83,contempt,4.134197,8.379601
2918,12,84,pleased,3.8330956,8.314482
2919,12,85,pleased,3.8905275,8.345135
2920,12,86,pleased,3.8212676,8.314703
2921,12,87,pleased,3.7484107,8.161103
2922,12,88,pleased,3.7462094,8.105976
2923,12,89,pleased,3.73128,8.147043
2924,12,90,pleased,3.8049438,8.225992
2925,12,91,contempt,3.7581403,8.291944
2926,12,92,contempt,4.320952,8.1590185
2927,12,93,contempt,4.174887,8.139188
2928,12,94,contempt,4.2288327,8.170062
2929,12,95,contempt,3.657022,8.528281
2930,12,96,contempt,3.6034184,8.519055
2931,12,97,pleased,3.670078,8.557677
2932,12,98,pleased,3.772524,8.48135
2933,12,99,pleased,4.3020544,9.017389
2934,12,100,pleased,4.3318777,9.088126
2935,12,101,pleased,4.352519,9.095281
2936,12,102,pleased,4.3474393,8.796325
2937,12,103,pleased,4.558955,8.363759
2938,12,104,sad,4.6282287,8.39212
2939,12,105,contempt,4.7105856,8.312778
2940,12,106,contempt,4.4249673,8.556686
2941,12,107,sad,4.386592,8.542065
2942,12,108,sad,4.388868,8.638712
2943,12,109,sad,4.390573,8.721334
2944,12,110,sad,4.3854556,8.764616
2945,12,111,sad,4.371767,8.769314
2946,12,112,sad,4.373132,8.793656
2947,12,113,sad,4.3727536,8.771956
2948,12,114,contempt,4.355553,8.686224
2949,49,1,grin,9.995319,4.9038954
2950,49,2,grin,11.179731,4.598504
2951,49,3,grin,12.1699505,5.229461
2952,49,4,grin,12.144025,5.020165
2953,49,5,grin,11.978524,5.007949
2954,49,6,grin,11.857492,4.933125
2955,49,7,grin,11.8235445,4.9411936
2956,49,8,grin,11.831827,4.934003
2957,49,9,disgust,11.287892,3.5383127
2958,49,10,disgust,11.273216,3.544699
2959,49,11,disgust,11.29671,3.5312152
2960,49,12,disgust,11.61788,4.0980597
2961,49,13,disgust,11.72701,4.6503987
2962,49,14,grin,11.892317,4.777507
2963,49,15,grin,11.95261,4.7785864
2964,49,16,grin,11.990584,4.8089504
2965,49,17,grin,12.085278,4.874172
2966,49,18,grin,11.978606,4.758781
2967,49,19,grin,12.0921755,4.853466
2968,49,20,grin,11.804347,4.5530686
2969,49,21,grin,11.762893,4.5952067
2970,49,22,grin,11.555003,4.327344
2971,49,23,grin,11.646616,5.671393
2972,49,24,grin,11.538861,5.3324356
2973,49,25,grin,11.583923,5.2254267
2974,49,26,grin,11.710898,4.915293
2975,49,27,grin,11.623844,4.878223
2976,49,28,grin,11.664774,4.8952923
2977,49,29,grin,11.646386,4.858072
2978,49,30,grin,11.721343,4.843366
2979,49,31,grin,11.751002,4.8364763
2980,49,32,grin,11.652145,4.791128
2981,49,33,grin,11.636454,4.800089
2982,49,34,grin,11.636707,4.7297974
2983,49,35,grin,11.608094,4.7009764
2984,49,36,grin,11.533657,4.5162597
2985,49,37,grin,11.483095,4.4972653
2986,49,38,grin,11.417337,4.4585767
2987,49,39,grin,11.387768,4.4320683
2988,49,40,grin,11.461875,4.4706273
2989,49,41,grin,11.473504,4.4759665
2990,49,42,grin,11.535377,4.505464
2991,49,43,grin,11.466962,4.477539
2992,49,44,grin,11.3356695,4.397291
2993,49,45,grin,11.317117,4.3890038
2994,49,46,grin,11.336207,4.4634967
2995,49,47,grin,11.357742,4.470799
2996,49,48,grin,12.205136,5.057253
2997,49,49,grin,12.760427,5.406406
2998,49,50,grin,13.087086,5.5468817
2999,49,51,grin,12.686367,5.360836
3000,49,52,grin,12.367221,5.1869245
3001,49,53,grin,12.272481,5.2151465
3002,49,54,grin,12.295891,5.2516217
3003,49,55,grin,12.103533,5.279738
3004,49,56,grin,12.228174,5.2340746
3005,49,57,grin,12.423746,5.5296392
3006,49,58,grin,13.244266,5.5386553
3007,49,59,grin,13.277411,5.5532537
3008,49,60,grin,13.246085,5.5232778
3009,49,61,grin,13.19936,5.4873753
3010,49,62,grin,13.203328,5.5097404
3011,49,63,grin,13.135668,5.466399
3012,49,64,grin,11.054598,4.458918
3013,49,65,grin,11.044643,4.4764256
3014,49,66,grin,11.066807,4.5949078
3015,49,67,grin,11.30674,5.0006547
3016,49,68,grin,11.315058,5.066041
3017,49,69,grin,11.3104925,5.0923634
3018,49,70,grin,11.321688,5.112939
3019,49,71,grin,11.325522,5.120657
3020,49,72,grin,11.371035,5.0746493
3021,49,73,grin,11.391206,5.0136795
3022,49,74,grin,11.488805,4.9664636
3023,49,75,grin,11.626454,5.1204095
3024,49,76,grin,11.568527,5.548415
3025,48,1,upset,8.779873,10.740272
3026,48,2,angry,9.196134,9.709899
3027,48,3,angry,12.011653,9.165917
3028,48,5,pleased,10.64771,8.260106
3029,48,6,pleased,13.476452,6.3777213
3030,48,7,disgust,11.04258,3.2954497
3031,48,8,disgust,8.427165,4.092929
3032,48,9,contempt,8.423723,4.154341
3033,48,10,contempt,8.365569,4.2768
3034,48,11,contempt,8.341527,4.392746
3035,48,12,contempt,8.261143,4.791416
3036,48,13,grin,8.25819,4.860077
3037,9,1,pleased,5.3934884,6.8421764
3038,9,2,angry,7.136263,3.258517
3039,9,3,angry,7.179924,3.21124
3040,9,4,angry,7.1690125,3.2188785
3041,9,5,angry,7.115842,3.2967691
3042,9,6,pleased,5.67749,6.5423937
3043,9,7,pleased,5.6349406,6.5779305
3044,9,8,pleased,5.6576614,6.544788
3045,9,9,pleased,5.579714,6.588024
3046,9,10,pleased,5.562584,6.593186
3047,9,11,contempt,5.4712944,6.725458
3048,9,12,contempt,5.464352,6.675779
3049,9,13,laughing,5.323404,6.646433
3050,9,14,laughing,5.1361923,6.670237
3051,9,15,laughing,5.0877333,6.7424583
3052,9,16,laughing,4.7879777,9.199336
3053,9,18,laughing,5.4821944,5.010224
3054,9,19,laughing,5.442258,4.938885
3055,9,20,laughing,5.462623,4.9634876
3056,9,21,laughing,5.464399,4.9539514
3057,9,22,laughing,5.289641,4.7870374
3058,9,23,laughing,5.336423,4.7660723
3059,9,25,laughing,5.3987474,4.874518
3060,9,26,laughing,5.41691,4.8990297
3061,9,27,laughing,5.4411855,4.944845
3062,9,28,laughing,5.4199386,4.9169126
3063,9,29,laughing,5.464895,4.9636216
3064,9,30,contempt,5.5465283,5.1312385
3065,9,31,contempt,5.680216,5.345586
3066,9,32,contempt,6.874288,6.3322754
3067,9,33,disgust,6.35632,7.0310855
3068,9,34,pleased,6.671168,7.1650453
3069,9,35,pleased,6.723894,6.924505
3070,9,36,disgust,7.0008106,6.2426963
3071,9,37,disgust,7.1592436,6.1124215
3072,9,38,disgust,7.3316097,5.9917684
3073,9,39,disgust,7.388698,5.980062
3074,9,40,contempt,7.4323015,5.964686
3075,9,41,contempt,7.406993,5.961987
3076,9,42,contempt,7.430824,5.956412
3077,9,43,contempt,4.4526095,6.6665463
3078,9,44,pleased,4.9489684,6.818667
3079,9,45,pleased,5.1135607,6.8650784
3080,9,46,pleased,5.0454082,6.8376055
3081,9,47,disgust,5.0819464,6.7981925
3082,9,48,pleased,5.0801835,6.804829
3083,9,49,pleased,5.261079,6.8535867
3084,9,50,pleased,5.348737,6.893287
3085,9,51,pleased,5.4859996,6.764689
3086,9,52,angry,5.725597,6.498896
3087,8,1,laughing,4.0111375,8.309715
3088,8,2,sad,4.219924,8.142185
3089,8,3,contempt,4.351115,8.061758
3090,8,4,contempt,4.2300506,8.043554
3091,8,5,contempt,4.0195117,8.216493
3092,8,6,contempt,3.9844072,8.405147
3093,8,7,contempt,4.011892,8.475074
3094,8,8,contempt,4.0768094,8.472768
3095,8,9,contempt,4.0778413,8.497237
3096,8,10,sad,3.9587624,8.418995
3097,8,11,sad,3.842703,7.9712534
3098,8,12,pleased,4.007109,7.8681183
3099,8,13,contempt,4.301906,7.9023266
3100,8,14,contempt,4.269599,8.072748
3101,8,15,contempt,4.2755165,8.13208
3102,8,16,contempt,4.15375,7.964977
3103,8,17,disgust,3.926751,6.6709857
3104,8,18,pleased,3.3840027,6.4300466
3105,8,19,disgust,3.3441746,6.3515267
3106,8,20,pleased,3.2729342,6.3673353
3107,8,21,pleased,3.1710646,6.295302
3108,8,22,pleased,3.271496,6.3398123
3109,8,23,contempt,3.751017,6.1640754
